name,solver,status,run_time,iter,obj_val,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates,rho_estimate
satellites2-60-fs,OSQP,max_iter_reached,760.0007779598236,100000,4812.429090846457,32513,46728,149035,0,1.166028925,758.834466,0.0,36,1.7725892973970323e-06
satellites3-25,OSQP,time_limit,1000.0610358715057,15345,5641.974293814508,76215,116374,731994,0,26.441105098,973.614497414,0.0,3,3.2411913269723244e-06
satellites4-25,OSQP,time_limit,1000.0103988647461,12374,1063.3657795825047,89528,136000,871262,0,30.264082873,969.746964056,0.0,3,4.784706134198626e-06
scpj4scip,OSQP,optimal,2484.6072528362274,82300,104.07464454306773,99947,100947,1099840,0,4.382581871,684.128621438,0.0,0,0.03881379980348367
scpk4,OSQP,optimal,556.7978582382202,46500,280.534349894301,100000,102000,1100000,0,4.582508273,552.178812194,0.0,0,0.03501128957375462
sct1,OSQP,max_iter_reached,215.77013683319092,100000,-210.85378615717673,14418,23493,100620,0,0.301290844,215.46801125,0.0,2,0.001979819240557504
sct32,OSQP,max_iter_reached,101.25511288642883,100000,-187.38301273344211,6421,9918,96498,0,0.084606483,101.220320822,0.0,3,0.0006709384399986867
sct5,OSQP,max_iter_reached,189.914391040802,100000,-228.449661351347,28035,38763,147975,0,0.2046723,189.707098134,0.0,9,0.0001095342446034115
shipsched,OSQP,solver_error,61.003578901290894,100000,687926.0152103624,5097,15883,32134,0,0.027146352,60.975437404,0.0,4,1.6769505802317695e-05
sing11,OSQP,optimal,688.2725019454956,54150,-535135389.882427,102805,136976,438543,0,0.67874474,687.581965746,0.0,0,0.03159749751935267
sing326,OSQP,optimal,216.91605877876282,39625,-503637677.3573957,47119,90116,299193,0,0.20431913,216.703331293,0.0,0,0.049908727664457336
sing44,OSQP,optimal,255.1925151348114,44775,-546179696.8517815,51569,98429,319930,0,0.215923794,254.967982861,0.0,0,0.05497642061016437
sing5,OSQP,optimal,616.1035768985748,81800,-527808068.1035476,89410,117354,370847,0,0.371149202,615.726615859,0.0,0,0.03525046223560017
snip10x10-35r1budget17,OSQP,optimal,0.9336757659912109,125,-240.000859259699,23803,117765,341307,0,0.401864734,0.513281853,0.0,0,0.19938619959258577
snp-02-004-104,OSQP,time_limit,1000.0262799263,97804,2224225026.48303,141378,198341,442292,0,0.772257009,999.244562127,0.0,14,0.00019259983549793687
sorrell3,OSQP,optimal,0.7663259506225586,50,-512.0000068032701,1024,170186,339348,0,0.5311188,0.230276084,0.0,0,0.10443633232465999
sorrell7,OSQP,optimal,0.4367408752441406,25,-1023.9997091682687,2048,41472,80896,0,0.35089123,0.084382797,0.0,0,0.18332143976448154
sp97ar,OSQP,optimal,40.69957995414734,38425,648143830.4926561,14099,15789,295358,0,0.055436115,40.638791089,0.0,2,96.4256813823237
sp97ic,OSQP,solver_error,88.71372199058533,100000,422044363.7787271,12497,13527,327644,0,0.055493399,88.654238251,0.0,2,59.469066927146386
sp98ar,OSQP,solver_error,139.13135695457458,100000,524332484.1466962,15085,16487,434251,0,0.103422337,139.02224704,0.0,3,66.3910297459863
sp98ic,OSQP,optimal,77.36434507369995,94225,444239421.89090526,10894,11717,324139,0,0.050880701,77.308113721,0.0,2,98.36556829317217
square23,OSQP,solver_error,87.67236089706421,100000,8.31089874368188,4345,4917,257653,0,0.240225766,87.429637922,0.0,1,0.005743112903704419
square31,OSQP,solver_error,453.432195186615,100000,7.4083291404594735,10445,11465,1091028,0,0.962815571,452.340352051,0.0,5,0.012165817852357045
stockholm,OSQP,optimal,53.23308324813843,22425,0.7552614747320966,9048,21812,86263,0,0.18287088,53.048527357,0.0,3,0.006824638436198534
stp3d,OSQP,optimal,274.3651010990143,8575,452.7851478143649,137614,235565,638910,0,6.945201161,267.360628191,0.0,0,0.21107325283229839
supportcase10,OSQP,optimal,509.2284667491913,15775,3.3838751721699922,8955,114164,370238,0,18.324441995,490.895623165,0.0,0,0.04277946555359999
supportcase12,OSQP,optimal,1.1964809894561768,175,-7609.490146239716,74851,88079,239991,0,0.139109415,1.053914239,0.0,4,0.0023699694876465434
supportcase23,OSQP,solver_error,198.52145719528198,100000,-12952.00005528656,18682,54884,175811,0,0.089599776,198.425715877,0.0,2,0.0007513324606828054
supportcase33,OSQP,max_iter_reached,82.15669107437134,100000,-409.7521696931217,13641,23503,135985,0,0.096965414,82.0584453,0.0,6,2.2936683134503398e-06
supportcase34,OSQP,solver_error,396.4495379924774,100000,-129.33600103243805,7744,15143,116398,0,0.299219328,396.148946347,0.0,2,0.0015497791006654118
supportcase37,OSQP,optimal,7.269928932189941,7050,-5695.151754053602,9656,48823,104850,0,0.076847052,7.191268043,0.0,1,0.011955644958363402
supportcase39,OSQP,solver_error,91.92530727386475,100000,-695576.4206063815,884,14745,327823,0,0.155956399,91.767809096,0.0,3,0.0006454632899228842
supportcase40,OSQP,optimal,0.6670498847961426,1575,13857.078660943624,5068,13537,29260,0,0.024504825,0.64051595,0.0,2,0.00282666923219476
supportcase41,OSQP,max_iter_reached,196.18599915504456,100000,27.94680076336714,4047,30529,218722,0,0.089375901,196.0946312,0.0,533,0.0009464523378238924
supportcase42,OSQP,solver_error,193.68454003334045,100000,7.336395849837145,19323,36734,453806,0,0.243663771,193.431984205,0.0,6,0.0008123921221524636
supportcase6,OSQP,solver_error,603.3939199447632,100000,-6234.984994652902,129933,130698,713378,0,0.803887954,602.570668426,0.0,1,0.40323826518847367
supportcase7,OSQP,max_iter_reached,338.6450161933899,100000,-3358.0525558288136,17464,22400,373133,0,0.321747161,338.312843355,0.0,3,0.00044381789985568557
t1717,OSQP,optimal,0.7204101085662842,725,-973814.6958260223,16102,16653,100884,0,0.071855249,0.647502039,0.0,1,0.6333835936193913
t1722,OSQP,optimal,0.619661808013916,1725,-339787.01994958235,6418,6756,39946,0,0.02095581,0.59659719,0.0,0,0.20515970061599065
tanglegram4,OSQP,optimal,0.48056697845458984,100,-1.636384489882857e-12,55855,166259,386033,0,0.088499008,0.386791918,0.0,1,1.158473177436192
tbfp-network,OSQP,solver_error,274.42374777793884,100000,23.269224709503554,72745,75179,288412,0,0.707479819,273.734681353,0.0,9,0.5934869050607953
thor50dday,OSQP,optimal,18.784988164901733,14225,4174.227909418231,53130,53360,158930,0,0.113116659,18.664901394,0.0,0,0.04972320873908548
triptim1,OSQP,time_limit,1000.0178489685059,39426,18.4258152220703,20437,35674,510693,0,6.480848933,993.525466654,0.0,5,0.0002642852489335366
triptim2,OSQP,time_limit,1000.0373787879944,39310,-1.3035314325313947,18700,32767,517969,0,7.3797944,992.637489847,0.0,3,8.102015620129725e-05
triptim4,OSQP,time_limit,1000.0290350914001,37004,3.807497968075726,18639,32665,516612,0,8.32032251,991.685472118,0.0,3,5.630749178178527e-05
triptim7,OSQP,time_limit,1000.0444841384888,38957,-90931.4584795247,19791,34084,522959,0,7.405823309,992.612196772,0.0,5,1e-06
triptim8,OSQP,time_limit,1000.029862165451,38862,-132720.26465054354,19790,34083,522958,0,7.391163235,992.611998957,0.0,5,1e-06
