name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,setup_time,solve_time,scale,scale_updates
QETAMACR,SCS_ALT,optimal,4.693224906921387,33425,86273.92384239621,86760.37,688,1088,11613,6.560503,4685.503472,3.6080943913359174,3
QFFFFF80,SCS_ALT,optimal,0.5159358978271484,4875,838182.2007199503,873147.47,854,1378,10635,5.213481,509.806567,0.0009246747979494923,4
QFORPLAN,SCS_ALT,optimal,0.011241912841796875,75,6632711328.26838,7456631500.0,421,582,6112,7.239118,3.304297,0.1,0
QGFRDXPN,SCS_ALT,optimal,2.0353500843048096,33475,100789483299.26166,100790590000.0,1092,1708,3739,1.864545,2032.807077,0.11905640271791278,14
QGROW15,SCS_ALT,max_iter_reached,5.300879001617432,100000,-inf,-101693640.0,645,945,7227,3.604874,5296.607015,0.0001048659839187335,4
QGROW22,SCS_ALT,max_iter_reached,7.807821989059448,100000,-inf,-149628950.0,946,1386,10837,3.842554,7803.296548,3.504036067145124e-06,5
QGROW7,SCS_ALT,max_iter_reached,2.4838969707489014,100000,-inf,-42798714.0,301,441,3597,16.461684,2466.683417,7.889309618532966e-06,7
QISRAEL,SCS_ALT,optimal,0.07728385925292969,3275,25330466.795174506,25347838.0,142,316,3765,22.14435,54.498199,0.0844867901399215,2
QPCBLEND,SCS_ALT,optimal,0.0028269290924072266,325,-0.009163894734043256,-0.0078425409,83,157,657,0.335169,2.114315,4.058622450973245,2
QPCBOEI1,SCS_ALT,optimal,1.7481043338775635,41300,11503805.499459047,11503914.0,384,735,4253,1.766807,1745.910666,0.8142779113784796,4
QPCBOEI2,SCS_ALT,optimal,0.2290029525756836,14125,7308786.799491204,8171962.3,143,309,1482,23.399985,205.242592,2.700827489355724,2
QPCSTAIR,SCS_ALT,optimal,0.2576868534088135,5550,6204167.032638791,6204387.5,467,823,4790,1.792302,255.504235,3.7883551038273233,2
QPILOTNO,SCS_ALT,optimal,1.2238290309906006,3975,4722045.385828281,4728586.9,2172,3147,16105,30.208793,1191.979313,0.030383227786655018,1
QPTEST,SCS_ALT,optimal,0.033638954162597656,25,4.371749538296608,4.371875,2,4,10,0.102471,0.073078,0.1,0
QRECIPE,SCS_ALT,optimal,0.005045890808105469,225,-266.61574628935404,-266.616,180,271,923,0.632653,3.399848,0.03142235911252189,1
QSC205,SCS_ALT,optimal,0.003464221954345703,150,-0.005208328864165153,-0.0058139518,203,408,785,0.476925,2.120097,0.1,0
QSCAGR25,SCS_ALT,optimal,0.5552129745483398,17125,201481395.98660985,201737940.0,500,971,2282,1.392552,552.732425,1.1723963197536194,2
QSCAGR7,SCS_ALT,optimal,0.034399986267089844,1275,26874380.360374413,26865949.0,140,269,602,0.376313,10.452186,0.1,0
QSCFXM1,SCS_ALT,optimal,0.049178123474121094,1125,8744090.41784269,16882692.0,457,787,4456,1.616152,46.886812,0.1,0
QSCFXM2,SCS_ALT,optimal,0.14456605911254883,1675,15400180.592947856,27776162.0,914,1574,8285,3.212645,140.537861,0.1,0
QSCFXM3,SCS_ALT,optimal,0.2604830265045166,1850,17378594.955250353,30816355.0,1371,2361,11501,4.787835,254.883422,0.1,0
QSCORPIO,SCS_ALT,optimal,0.18204784393310547,7425,1880.3890790648559,1880.5096,358,746,1842,8.252883,172.618937,3.3011628879164827,1
QSCRS8,SCS_ALT,optimal,1.1626203060150146,16500,905.4292395521163,904.56001,1169,1659,4560,16.125199,1145.760591,5.632447794326795,2
QSCSD1,SCS_ALT,optimal,0.013972043991088867,300,8.667068598684388,8.6666667,760,837,4584,1.578682,11.196883,6.035270236959463,1
QSCSD6,SCS_ALT,optimal,0.09723806381225586,950,50.77683747046981,50.808214,1350,1497,8378,23.972159,72.471814,0.3768567851147633,1
QSCSD8,SCS_ALT,optimal,0.24919700622558594,1625,940.7636674824647,940.76357,2750,3147,16214,19.094012,228.888311,0.1,0
QSCTAP1,SCS_ALT,optimal,0.16608810424804688,5500,1415.8493450981618,1415.8611,480,780,2442,4.62811,160.827923,0.32980201899269573,1
QSCTAP2,SCS_ALT,optimal,0.33475494384765625,2400,1734.9835656392997,1735.0265,1880,2970,10007,5.595383,328.13722,1.1389150351235144,1
QSCTAP3,SCS_ALT,optimal,0.21488380432128906,1100,1438.7667729004233,1438.7547,2480,3960,13262,7.490588,206.195262,0.9436024067879738,1
QSEBA,SCS_ALT,optimal,0.25727272033691406,4475,52497012.75443967,81481801.0,1028,1543,6576,4.327813,252.232601,3.819838698637348,3
QSHARE1B,SCS_ALT,optimal,0.03545975685119629,1750,732712.2240471338,720078.32,225,342,1436,0.649871,24.491256,0.0030265833202499856,3
