name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates
QE226,OSQP_high,max_iter_reached,1.8358159065246582,100000,212.61759069927714,212.65343,282,505,4721,0,0.000586386,1.834513973,0.0,4
QETAMACR,OSQP_high,solver_error,10.378241777420044,100000,86396.67179239921,86760.37,688,1088,11613,0,0.003361745,10.367920704,0.0,0
QFFFFF80,OSQP_high,solver_error,6.546203851699829,100000,849882.1295703663,873147.47,854,1378,10635,0,0.002296697,6.517009604,0.0,2
QFORPLAN,OSQP_high,solver_error,2.0250229835510254,100000,7389323821.351246,7456631500.0,421,582,6112,0,0.001607872,2.022787853,0.0,8
QGFRDXPN,OSQP_high,max_iter_reached,2.530987024307251,100000,100211525863.06537,100790590000.0,1092,1708,3739,0,0.000619716,2.515081524,0.0,2
QGROW15,OSQP_high,max_iter_reached,3.4198079109191895,100000,-101693249.86982058,-101693640.0,645,945,7227,0,0.001039667,3.418189989,0.0,8
QGROW22,OSQP_high,max_iter_reached,5.078385829925537,100000,-149629363.31695014,-149628950.0,946,1386,10837,0,0.001458003,5.068009355,0.0,9
QGROW7,OSQP_high,solver_error,1.64327073097229,100000,-42799091.223407395,-42798714.0,301,441,3597,0,0.000513094,1.613387582,0.0,7
QISRAEL,OSQP_high,optimal,0.9747359752655029,84275,25347854.138986804,25347838.0,142,316,3765,0,0.000506941,0.973610703,0.0,4
QPCBLEND,OSQP_high,optimal,0.0034410953521728516,575,-0.007842590235653644,-0.0078425409,83,157,657,0,0.000219475,0.002842522,0.0,2
QPCBOEI1,OSQP_high,solver_error,2.274740219116211,100000,11487333.102045067,11503914.0,384,735,4253,0,0.001240228,2.27317358,0.0,3
QPCBOEI2,OSQP_high,max_iter_reached,1.072674036026001,100000,7197138.080435461,8171962.3,143,309,1482,0,0.00030401,1.059161656,0.0,5
QPCSTAIR,OSQP_high,optimal,0.12295913696289062,4150,6204321.847605723,6204387.5,467,823,4790,0,0.001009645,0.121544568,0.0,4
QPILOTNO,OSQP_high,solver_error,17.010759830474854,100000,4720816.904591458,4728586.9,2172,3147,16105,0,0.006216197,16.998453426,0.0,0
QPTEST,OSQP_high,optimal,0.0006477832794189453,50,4.3718750087637614,4.371875,2,4,10,0,1.154e-05,4.4015e-05,0.0,1
QRECIPE,OSQP_high,optimal,0.002337932586669922,250,-266.6158821514348,-266.616,180,271,923,0,0.000122489,0.001613799,0.0,2
QSC205,OSQP_high,optimal,0.009285926818847656,1200,-0.005800378841546705,-0.0058139518,203,408,785,0,0.000181514,0.008522379,0.0,3
QSCAGR25,OSQP_high,optimal,0.21974778175354004,13100,201735907.48758906,201737940.0,500,971,2282,0,0.000365115,0.188947049,0.0,3
QSCAGR7,OSQP_high,optimal,0.1263422966003418,16450,26865686.964047328,26865949.0,140,269,602,0,0.000139806,0.117250148,0.0,3
QSCFXM1,OSQP_high,solver_error,2.083491086959839,100000,16880372.551189642,16882692.0,457,787,4456,0,0.000761411,2.053742955,0.0,6
QSCFXM2,OSQP_high,solver_error,4.660231113433838,100000,27772604.573352642,27776162.0,914,1574,8285,0,0.001341814,4.658089194,0.0,6
QSCFXM3,OSQP_high,optimal,5.262205123901367,78800,30815024.876370877,30816355.0,1371,2361,11501,0,0.001911659,5.231375489,0.0,7
QSCORPIO,OSQP_high,max_iter_reached,1.1736810207366943,100000,1880.4210335114428,1880.5096,358,746,1842,0,0.000318664,1.157473755,0.0,216
QSCRS8,OSQP_high,solver_error,3.222115993499756,100000,904.6043944758286,904.56001,1169,1659,4560,0,0.000819077,3.220586808,0.0,2
QSCSD1,OSQP_high,optimal,0.026718854904174805,425,8.666606556553356,8.6666667,760,837,4584,0,0.000594334,0.011637113,0.0,2
QSCSD6,OSQP_high,optimal,0.4125990867614746,11025,50.80821219818552,50.808214,1350,1497,8378,0,0.001135451,0.410780121,0.0,3
QSCSD8,OSQP_high,optimal,0.15147924423217773,1775,940.7589513549651,940.76357,2750,3147,16214,0,0.001927446,0.131404245,0.0,1
QSCTAP1,OSQP_high,optimal,0.9236199855804443,60275,1415.9361376991167,1415.8611,480,780,2442,0,0.000425363,0.907505627,0.0,34
QSCTAP2,OSQP_high,max_iter_reached,7.076467752456665,100000,1734.995142975137,1735.0265,1880,2970,10007,0,0.001877809,7.073908136,0.0,354
QSCTAP3,OSQP_high,optimal,0.27760815620422363,2850,1438.7540433159888,1438.7547,2480,3960,13262,0,0.002575771,0.267286313,0.0,1
QSEBA,OSQP_high,optimal,2.035676956176758,80275,81477253.48718756,81481801.0,1028,1543,6576,0,0.001239466,2.005868824,0.0,6
