name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
QSHELL,SCS-3.0_high,max_iter_reached,19.12602925300598,100000,1378594526969.3574,1572636800000.0,1775,2311,74506
QSHIP04L,SCS-3.0_high,optimal,1.4492082595825195,13425,2420014.267131493,2420015.5,2118,2520,8548
QSHIP04S,SCS-3.0_high,optimal,0.9391241073608398,12450,2424992.213655076,2424993.7,1458,1860,5908
QSHIP08L,SCS-3.0_high,optimal,30.490891933441162,68000,2376040.26709971,2376040.6,4283,5061,86075
QSHIP08S,SCS-3.0_high,optimal,12.41898798942566,66700,2385728.4418265135,2385728.9,2387,3165,32317
QSHIP12L,SCS-3.0_high,optimal,27.785908937454224,38225,3018874.5592405214,3018876.6,5427,6578,144030
QSHIP12S,SCS-3.0_high,optimal,5.232892036437988,23075,3056960.237894062,3056962.3,2763,3914,44705
QSIERRA,SCS-3.0_high,optimal,12.643809795379639,89100,23750471.85230767,23750458.0,2036,3263,9582
QSTAIR,SCS-3.0_high,optimal,0.34615111351013184,6825,7985444.126833242,7985452.8,467,823,6293
QSTANDAT,SCS-3.0_high,optimal,0.26804590225219727,4400,6411.70963328005,6411.8384,1075,1434,5576
S268,SCS-3.0_high,optimal,0.007554769515991211,525,3.4924596548080444e-10,5.7310705e-07,5,10,55
STADAT1,SCS-3.0_high,max_iter_reached,19.577558994293213,100000,-290335.22168141004,-28526864.0,2001,6000,13998
STADAT2,SCS-3.0_high,max_iter_reached,19.232178926467896,100000,-32.00102364261828,-32.626665,2001,6000,13998
STADAT3,SCS-3.0_high,max_iter_reached,41.18697714805603,100000,-34.21932953885809,-35.779453,4001,12000,27998
STCQP1,SCS-3.0_high,optimal,0.4386000633239746,1050,155143.43055675284,155143.56,4097,6149,66544
STCQP2,SCS-3.0_high,optimal,0.8445000648498535,1425,22327.277835837343,22327.313,4097,6149,66544
TAME,SCS-3.0_high,optimal,0.008514881134033203,25,5.691029714843943e-32,0.0,2,3,8
UBH1,SCS-3.0_high,optimal,13.428007125854492,10525,1.9183079891832548,1.1160008,18009,30009,72012
VALUES,SCS-3.0_high,optimal,0.006915092468261719,300,-1.396621665166538,-1.3966211,202,203,7846
YAO,SCS-3.0_high,max_iter_reached,15.429066181182861,100000,10.735768659142423,197.70426,2002,4002,10004
ZECEVIC2,SCS-3.0_high,optimal,0.0008440017700195312,50,-4.125000001316136,-4.125,2,4,7
