name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
QSCSD6,COSMO,optimal,0.7587511539459229,12100,50.80820937738274,50.808214,1350,1497,8378
QSCSD8,COSMO,optimal,0.17131900787353516,1500,940.700533856773,940.76357,2750,3147,16214
QSCTAP1,COSMO,optimal,0.40238404273986816,11700,1415.7440450009437,1415.8611,480,780,2442
QSCTAP2,COSMO,optimal,0.15838408470153809,1300,1734.89987385916,1735.0265,1880,2970,10007
QSCTAP3,COSMO,optimal,0.1826629638671875,1200,1438.7450037558094,1438.7547,2480,3960,13262
QSEBA,COSMO,optimal,5.2929298877716064,99900,81476178.10183443,81481801.0,1028,1543,6576
QSHARE1B,COSMO,max_iter_reached,2.423084020614624,100000,996997.0607389631,720078.32,225,342,1436
QSHARE2B,COSMO,optimal,0.42255711555480957,19800,11703.003715963345,11703.692,79,175,873
QSHELL,COSMO,optimal,1.9021570682525635,9700,1572636843001.4167,1572636800000.0,1775,2311,74506
QSHIP04L,COSMO,optimal,0.09873819351196289,800,2419940.588064772,2420015.5,2118,2520,8548
QSHIP04S,COSMO,optimal,0.0688331127166748,700,2424954.778352642,2424993.7,1458,1860,5908
QSHIP08L,COSMO,optimal,0.1107029914855957,200,2375697.9591080183,2376040.6,4283,5061,86075
QSHIP08S,COSMO,optimal,0.10013389587402344,600,2385750.0628517764,2385728.9,2387,3165,32317
QSHIP12L,COSMO,optimal,0.9248690605163574,1300,3018372.6285481276,3018876.6,5427,6578,144030
QSHIP12S,COSMO,optimal,0.47144412994384766,2500,3056962.635020185,3056962.3,2763,3914,44705
QSIERRA,COSMO,optimal,3.2798328399658203,30600,23750491.527376436,23750458.0,2036,3263,9582
QSTAIR,COSMO,optimal,0.5100131034851074,8600,7984803.2266801065,7985452.8,467,823,6293
QSTANDAT,COSMO,optimal,0.7942521572113037,14200,6411.167388436214,6411.8384,1075,1434,5576
S268,COSMO,optimal,0.02975606918334961,100,7.354800436587539e-05,5.7310705e-07,5,10,55
STADAT1,COSMO,max_iter_reached,12.318176031112671,100000,-28698998.089474816,-28526864.0,2001,6000,13998
STADAT2,COSMO,max_iter_reached,12.270979166030884,100000,-33.010823622366495,-32.626665,2001,6000,13998
STADAT3,COSMO,max_iter_reached,23.132712841033936,100000,-37.10854197764446,-35.779453,4001,12000,27998
STCQP1,COSMO,optimal,0.05406999588012695,100,155143.554705242,155143.56,4097,6149,66544
STCQP2,COSMO,optimal,0.09103989601135254,100,22327.31327241932,22327.313,4097,6149,66544
TAME,COSMO,optimal,0.02419900894165039,100,0.0,0.0,2,3,8
UBH1,COSMO,optimal,12.580792903900146,16300,1.116001303921567,1.1160008,18009,30009,72012
VALUES,COSMO,optimal,0.007004976272583008,100,-1.3961792758577718,-1.3966211,202,203,7846
YAO,COSMO,max_iter_reached,10.029396057128906,100000,13.055187336642291,197.70426,2002,4002,10004
ZECEVIC2,COSMO,optimal,0.023392915725708008,100,-4.1250000060862835,-4.125,2,4,7
